id,title,overview,genres,keywords,release_date,vote_average,vote_count,popularity,poster_path,original_language
991494,The SpongeBob Movie: Search for SquarePants,"Desperate to be a big guy, SpongeBob sets out to prove his bravery to Mr. Krabs by following The Flying Dutchman – a mysterious swashbuckling ghost pirate – on a seafaring adventure that takes him to the deepest depths of the deep sea, where no Sponge has gone before.","[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]","[{""id"": 10244, ""name"": ""based on cartoon""}, {""id"": 12988, ""name"": ""pirate""}, {""id"": 269769, ""name"": ""based on tv series""}, {""id"": 290395, ""name"": ""casual""}, {""id"": 298636, ""name"": ""underworld""}, {""id"": 325762, ""name"": ""adoring""}, {""id"": 325765, ""name"": ""amused""}, {""id"": 325782, ""name"": ""cheerful""}, {""id"": 325814, ""name"": ""familiar""}]",2025-12-16,6.728,189,63.5265,/pDWYW9v8fmJdA7N0I1MOdQA3ETq.jpg,en
1194388,The Shadow,"Juhan Liiv, a struggling poet and an unlikely detective, solves gruesome murder cases in Estonia, the Wild West of the crumbling Russian Empire in the 1890s. Investigations take him to miserable dwellings of the local Estonian peasants, luxurious castles of German nobility that have sworn allegiance to the Czar, and to the depths of ancient forests where witchcraft is still practiced. Juhan is fighting crime and his own inner demons. He is considered mad and pronounced crazy. But by standing for justice and truth, at the end of the day, he is the sanest of them all.","[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",[],2024-10-18,0.0,0,59.7007,/3MAPtbKtRdndw2HhnoR7fxBhSFN.jpg,et
24428,The Avengers,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!","[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]","[{""id"": 242, ""name"": ""new york city""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 5539, ""name"": ""shield""}, {""id"": 9717, ""name"": ""based on comic""}, {""id"": 14909, ""name"": ""alien invasion""}, {""id"": 155030, ""name"": ""superhero team""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 180547, ""name"": ""marvel cinematic universe (mcu)""}]",2012-04-25,7.941,35863,59.6919,/RYMX2wcKCBAr24UyPD7xwmjaTn.jpg,en
261930,Traveling Husbands,A salesman gets in trouble with a party girl and a debutante in Detroit.,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]","[{""id"": 10332, ""name"": ""salesman""}, {""id"": 156764, ""name"": ""pre-code""}]",1931-08-15,4.0,2,51.6719,/51CPcDcqIbDI6QB9jSZRv4DDCWV.jpg,en
1119449,"Good Luck, Have Fun, Don't Die",A man claiming to be from the future takes the patrons of an iconic Los Angeles diner hostage in search of unlikely recruits in a quest to save the world.,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]","[{""id"": 4379, ""name"": ""time travel""}, {""id"": 362281, ""name"": ""sci-fi adventure""}, {""id"": 362282, ""name"": ""artificial intelligence""}, {""id"": 362283, ""name"": ""team mission""}]",2026-02-13,8.0,6,51.2756,/rWcfOdY7TU6lTdazWj0ebDZnAfO.jpg,en
1252037,The Tank,"A German Tiger tank crew is sent on a dangerous mission to rescue the missing officer Paul von Hardenburg from a top-secret bunker behind enemy lines. As they make their way through the lethal no-man's land, they must confront not only the enemy, but also their own fears and inner demons. Fueled by the Wehrmacht's methamphetamine, their mission increasingly becomes a journey into the heart of darkness.","[{""id"": 10752, ""name"": ""War""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]","[{""id"": 1956, ""name"": ""world war ii""}, {""id"": 11117, ""name"": ""tank""}, {""id"": 165431, ""name"": ""anti war""}, {""id"": 207883, ""name"": ""1940s""}, {""id"": 325822, ""name"": ""gloomy""}, {""id"": 336082, ""name"": ""eastern front""}, {""id"": 348671, ""name"": ""meth""}]",2025-09-18,7.1,324,52.1193,/65Jr1JAgWlu9em8zHhAfrNJJQBt.jpg,de
1408208,Exit 8,"A man trapped in an endless sterile subway passageway sets out to find Exit 8. The rules of his quest are simple: do not overlook anything out of the ordinary. If you discover an anomaly, turn back immediately. If you don’t, carry on. Then leave from Exit 8. But even a single oversight will send him back to the beginning. Will he ever reach his goal and escape this infinite corridor?","[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]","[{""id"": 6502, ""name"": ""exit""}, {""id"": 41645, ""name"": ""based on video game""}, {""id"": 181165, ""name"": ""station""}, {""id"": 197062, ""name"": ""anomaly""}, {""id"": 272553, ""name"": ""psychological""}, {""id"": 281917, ""name"": ""liminal""}, {""id"": 288061, ""name"": ""metro""}, {""id"": 295907, ""name"": ""psychological horror""}, {""id"": 306411, ""name"": ""liminal space""}, {""id"": 332022, ""name"": ""liminal horror""}, {""id"": 367082, ""name"": ""endless cycle""}]",2025-08-28,6.345,177,50.7896,/cWHmaDXnRPAC9HBbjUBfJW7MxO0.jpg,ja
1563506,Salvation,"A foster child bonds with a snake-handling Pentecostal community but uncovers sinister truths. She must choose between reporting pastor's crimes or preserving her newfound support system, risking personal safety for a sense of belonging.","[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",[],2025-08-19,6.5,11,53.0879,/k0ux5SqOmCR7b4MUHJL5vY2jNjf.jpg,en
22949,Old Dogs,"Charlie and Dan have been best friends and business partners for thirty years; their Manhattan public relations firm is on the verge of a huge business deal with a Japanese company. With two weeks to sew up the contract, Dan gets a surprise: a woman he married on a drunken impulse nearly nine years before (annulled the next day) shows up to tell him he's the father of her twins, now seven, and she'll be in jail for 14 days for a political protest. Dan volunteers to keep the tykes, although he's uptight and clueless. With Charlie's help is there any way they can be dad and uncle, meet the kids' expectations, and still land the account?","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]","[{""id"": 11663, ""name"": ""camp""}, {""id"": 12392, ""name"": ""best friend""}, {""id"": 14522, ""name"": ""co-workers relationship""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 226510, ""name"": ""sports marketing firm""}]",2009-11-24,5.5,771,46.4808,/u056hk3at4ukf9DWASVjogXyZfn.jpg,en
1246049,Dracula,"In late 15th-century Eastern Europe, Prince Vlad II’s bride is brutally murdered. As a result, he renounces God and damns Heaven itself. Cursed with eternal life, Vlad is reborn as Dracula, an immortal warlord who defies fate in a blood-soaked crusade to wrench his lost love back from death.","[{""id"": 27, ""name"": ""Horror""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]","[{""id"": 90, ""name"": ""paris, france""}, {""id"": 3133, ""name"": ""vampire""}, {""id"": 1829, ""name"": ""beheading""}, {""id"": 5488, ""name"": ""parfum""}, {""id"": 11408, ""name"": ""gargoyle""}, {""id"": 15032, ""name"": ""gothic horror""}, {""id"": 172841, ""name"": ""music box""}, {""id"": 207662, ""name"": ""eternal love""}, {""id"": 207928, ""name"": ""19th century""}, {""id"": 213097, ""name"": ""15th century""}, {""id"": 255850, ""name"": ""loss of wife""}, {""id"": 261274, ""name"": ""dracula""}]",2025-07-30,7.153,835,48.1817,/libhghrUSBSEdHgF9uP1SQES0nQ.jpg,fr
1212742,The Rule of Jenny Pen,"Confined to a secluded rest home and trapped within his stroke-ridden body, a former Judge must stop an elderly psychopath who employs a child's puppet to abuse the home's residents with deadly consequences.","[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]","[{""id"": 4426, ""name"": ""sadism""}, {""id"": 2689, ""name"": ""dementia""}, {""id"": 33630, ""name"": ""doll""}, {""id"": 156866, ""name"": ""based on short story""}, {""id"": 163512, ""name"": ""retirement community""}, {""id"": 199524, ""name"": ""disturbed""}, {""id"": 256183, ""name"": ""supernatural horror""}]",2025-03-07,6.004,126,39.7082,/5vqK1wbrgmUvqHn6yPt9b6qT9iL.jpg,en
7451,xXx,"Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi.","[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]","[{""id"": 10364, ""name"": ""mission""}, {""id"": 1865, ""name"": ""biological weapon""}, {""id"": 999, ""name"": ""sports car""}, {""id"": 2106, ""name"": ""cold war""}, {""id"": 3530, ""name"": ""prague, czech republic""}, {""id"": 217142, ""name"": ""nsa agent""}, {""id"": 234505, ""name"": ""adrenaline junkie""}, {""id"": 234506, ""name"": ""thrill seeker""}]",2002-08-09,5.978,4784,43.8934,/xeEw3eLeSFmJgXZzmF2Efww0q3s.jpg,en
1266990,Kulong,"Three friends retreat to a resort to collaborate on a daring screenplay for a contest. Faced with the challenge of writing about passion despite their own dry spells, their journey soon blurs the line between imagination and experience.","[{""id"": 18, ""name"": ""Drama""}]","[{""id"": 9833, ""name"": ""lesbian relationship""}, {""id"": 158718, ""name"": ""lgbt""}, {""id"": 264386, ""name"": ""lesbian""}, {""id"": 280003, ""name"": ""girls' love (gl)""}, {""id"": 319872, ""name"": ""lesbian romance""}, {""id"": 321739, ""name"": ""sexy""}]",2024-05-24,6.9,13,48.5786,/AnzrE2WHg3DtZrtmB9AnEbAh17m.jpg,tl
157336,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]","[{""id"": 10084, ""name"": ""rescue""}, {""id"": 2964, ""name"": ""future""}, {""id"": 1612, ""name"": ""spacecraft""}, {""id"": 4776, ""name"": ""race against time""}, {""id"": 310, ""name"": ""artificial intelligence (a.i.)""}, {""id"": 1432, ""name"": ""nasa""}, {""id"": 1521, ""name"": ""time warp""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 1963, ""name"": ""expedition""}, {""id"": 3801, ""name"": ""space travel""}, {""id"": 3417, ""name"": ""wormhole""}, {""id"": 4337, ""name"": ""famine""}, {""id"": 6567, ""name"": ""hibernation""}, {""id"": 4380, ""name"": ""black hole""}, {""id"": 8056, ""name"": ""quantum mechanics""}, {""id"": 10235, ""name"": ""family relationships""}, {""id"": 9882, ""name"": ""space""}, {""id"": 14544, ""name"": ""robot""}, {""id"": 14626, ""name"": ""astronaut""}, {""id"": 14760, ""name"": ""scientist""}, {""id"": 33479, ""name"": ""single father""}, {""id"": 154846, ""name"": ""farmer""}, {""id"": 156039, ""name"": ""space station""}, {""id"": 195114, ""name"": ""space adventure""}, {""id"": 208757, ""name"": ""time paradox""}, {""id"": 220800, ""name"": ""time-manipulation""}, {""id"": 233155, ""name"": ""cryonics""}, {""id"": 240303, ""name"": ""father daughter relationship""}, {""id"": 270088, ""name"": ""2060s""}, {""id"": 272987, ""name"": ""cornfield""}, {""id"": 325811, ""name"": ""excited""}]",2014-11-05,8.467,38860,46.8378,/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg,en
1254754,Who Wants to Marry an Astronaut?,"David is a dopey hopeless romantic with a hippy mother and a best friend who also works for him. After fifteen years of living together, on an impulse, he decides to ask his partner to marry him in Las Vegas. His anticipation for the dream wedding and trip is crushed when his partner answers ‘No’. David decides to power through with his plans and now he has ten days to find the knight in shining armor that will marry him in Las Vegas.","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]","[{""id"": 158718, ""name"": ""lgbt""}, {""id"": 258533, ""name"": ""gay theme""}]",2025-06-26,6.4,5,47.5387,/8kyqyI6mQmIVdLPRvIaFskVIcQW.jpg,es
575265,Mission: Impossible - The Final Reckoning,"Ethan Hunt and team continue their search for the terrifying AI known as the Entity — which has infiltrated intelligence networks all over the globe — with the world's governments and a mysterious ghost from Hunt's past on their trail. Joined by new allies and armed with the means to shut the Entity down for good, Hunt is in a race against time to prevent the world as we know it from changing forever.","[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}]","[{""id"": 2546, ""name"": ""mask""}, {""id"": 310, ""name"": ""artificial intelligence (a.i.)""}, {""id"": 269, ""name"": ""diving""}, {""id"": 339, ""name"": ""submarine""}, {""id"": 5265, ""name"": ""espionage""}, {""id"": 470, ""name"": ""spy""}, {""id"": 3312, ""name"": ""nuclear missile""}, {""id"": 3864, ""name"": ""fake identity""}, {""id"": 4289, ""name"": ""secret agent""}, {""id"": 5452, ""name"": ""stunt""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9679, ""name"": ""secret government organization""}, {""id"": 12347, ""name"": ""infiltration""}, {""id"": 161520, ""name"": ""terrorist plot""}, {""id"": 174915, ""name"": ""fictional government agency""}, {""id"": 185655, ""name"": ""misinformation""}, {""id"": 217415, ""name"": ""government agency""}, {""id"": 269769, ""name"": ""based on tv series""}, {""id"": 309974, ""name"": ""absurd""}, {""id"": 325771, ""name"": ""arrogant""}, {""id"": 325796, ""name"": ""disapproving""}, {""id"": 325798, ""name"": ""disgusted""}, {""id"": 325819, ""name"": ""frustrated""}, {""id"": 325843, ""name"": ""pretentious""}, {""id"": 325844, ""name"": ""ridiculous""}, {""id"": 326606, ""name"": ""barco""}, {""id"": 364651, ""name"": ""navio""}, {""id"": 364652, ""name"": ""submarino""}, {""id"": 364653, ""name"": ""intelig\u00eancia artificial""}]",2025-05-17,7.192,2540,44.0381,/z53D72EAOxGRqdr7KXXWp9dJiDe.jpg,en
803796,KPop Demon Hunters,"When K-pop superstars Rumi, Mira and Zoey aren't selling out stadiums, they're using their secret powers to protect their fans from supernatural threats.","[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}]","[{""id"": 848, ""name"": ""double life""}, {""id"": 1797, ""name"": ""loyalty""}, {""id"": 6152, ""name"": ""supernatural""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 5248, ""name"": ""female friendship""}, {""id"": 11322, ""name"": ""female protagonist""}, {""id"": 15001, ""name"": ""demon""}, {""id"": 34042, ""name"": ""self-doubt""}, {""id"": 161153, ""name"": ""sing-along""}, {""id"": 171176, ""name"": ""girl power""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 186425, ""name"": ""demon hunter""}, {""id"": 186799, ""name"": ""girl group""}, {""id"": 194869, ""name"": ""boy band""}, {""id"": 220266, ""name"": ""fandom""}, {""id"": 225273, ""name"": ""k-pop""}, {""id"": 247799, ""name"": ""action comedy""}, {""id"": 248927, ""name"": ""found family""}, {""id"": 261681, ""name"": ""south korea""}, {""id"": 278823, ""name"": ""3d animation""}, {""id"": 299325, ""name"": ""half demon""}, {""id"": 299714, ""name"": ""save the world""}, {""id"": 312500, ""name"": ""self-redemption""}, {""id"": 329554, ""name"": ""k-pop group""}, {""id"": 330491, ""name"": ""trio""}]",2025-06-20,8.098,2374,46.208,/zT7Lhw3BhJbMkRqm9Zlx2YGMsY0.jpg,en
1454741,The Confession,"A woman finds her late father’s tape confessing to murder tied to an evil force—now her son shows the same darkness, and she must fight to stop it.","[{""id"": 27, ""name"": ""Horror""}]","[{""id"": 2968, ""name"": ""grave""}, {""id"": 3358, ""name"": ""haunted house""}, {""id"": 9712, ""name"": ""possession""}, {""id"": 325854, ""name"": ""tragic""}, {""id"": 344686, ""name"": ""possessed child""}]",2026-01-08,5.591,22,40.8243,/7tmMQwSVVbijKV4lquYpBld3P9K.jpg,en
1054867,One Battle After Another,"Washed-up revolutionary Bob exists in a state of stoned paranoia, surviving off-grid with his spirited, self-reliant daughter, Willa. When his evil nemesis resurfaces after 16 years and she goes missing, the former radical scrambles to find her, father and daughter both battling the consequences of his past.","[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}]","[{""id"": 11196, ""name"": ""rebellion""}, {""id"": 818, ""name"": ""based on novel or book""}, {""id"": 836, ""name"": ""resistance""}, {""id"": 5616, ""name"": ""usa\u2013mexico border""}, {""id"": 2187, ""name"": ""riot""}, {""id"": 10131, ""name"": ""interracial relationship""}, {""id"": 10562, ""name"": ""on the run""}, {""id"": 160910, ""name"": ""xenophobia""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 197430, ""name"": ""missing daughter""}, {""id"": 209044, ""name"": ""white supremacy""}, {""id"": 231020, ""name"": ""anti-fascism""}, {""id"": 240303, ""name"": ""father daughter relationship""}, {""id"": 252314, ""name"": ""revolutionaries""}, {""id"": 256015, ""name"": ""african american""}, {""id"": 257456, ""name"": ""anti-racism""}, {""id"": 339049, ""name"": ""immigration detention center""}]",2025-09-23,7.424,2796,43.1213,/lbBWwxBht4JFP5PsuJ5onpMqugW.jpg,en
